incident_id	incident_datetime	incident_type_primary	latitude	longitude	hour_of_day	day_of_week
834,059,634	02/11/2018 07:42:48 AM	ALARM, AUDIBLE	37.32876104	-122.0392451	7	Sunday
834,059,622	02/11/2018 08:56:09 AM	DOMESTIC VIOLENCE	37.21734071	-121.9115936	8	Sunday
834,059,619	02/11/2018 09:07:54 AM	ALARM, AUDIBLE	37.34552729	-122.1056475	9	Sunday
834,059,613	02/11/2018 10:04:15 AM	THEFT	37.05423022	-121.6014364	10	Sunday
834,059,612	02/11/2018 10:16:07 AM	VEHICLE STOP	37.06881793	-121.5962009	10	Sunday
834,059,602	02/11/2018 10:44:07 AM	VEHICLE STOP	37.02243915	-121.5656881	10	Sunday
834,059,592	02/11/2018 11:16:40 AM	ALARM, AUDIBLE	37.26376907	-122.0369453	11	Sunday
834,059,591	02/11/2018 11:21:58 AM	TRESPASSING	37.04496793	-121.572861	11	Sunday
834,059,571	02/11/2018 12:04:08 PM	ALARM, AUDIBLE	37.29596696	-122.0031912	12	Sunday
834,059,570	02/11/2018 12:08:47 PM	DISTURBANCE	37.07437797	-121.5691684	12	Sunday
834,059,569	02/11/2018 12:09:47 PM	PARKING VIOLATION	37.33769098	-122.0890697	12	Sunday
834,059,567	02/11/2018 12:14:32 PM	VEHICLE STOP	37.37107791	-121.8352751	12	Sunday
834,059,562	02/11/2018 12:24:41 PM	VEHICLE STOP	37.37881501	-121.8288051	12	Sunday
834,059,557	02/11/2018 12:43:25 PM	VEHICLE STOP	37.27511496	-122.0311977	12	Sunday
834,059,552	02/11/2018 01:06:38 PM	THEFT	37.17004632	-121.7175001	13	Sunday
834,059,543	02/11/2018 01:20:48 PM	ABANDONED VEHICLE	37.33521124	-122.0589514	13	Sunday
834,059,542	02/11/2018 01:21:52 PM	PARKING VIOLATION	37.38488473	-122.1880425	13	Sunday
834,059,536	02/11/2018 01:36:12 PM	VEHICLE STOP	37.02729115	-121.6511581	13	Sunday
834,059,528	02/11/2018 02:21:56 PM	VEHICLE STOP	37.27272347	-122.0114542	14	Sunday
834,059,526	02/11/2018 02:30:52 PM	INDECENT EXPOSURE	37.12631056	-121.7051954	14	Sunday
834,059,524	02/11/2018 02:41:48 PM	VEHICLE STOP	37.31095937	-121.9127082	14	Sunday
834,059,514	02/11/2018 03:00:31 PM	ALARM, AUDIBLE	37.30705445	-122.0494924	15	Sunday
834,059,508	02/11/2018 03:13:54 PM	Other	37.17317045	-121.9913213	15	Sunday
834,059,505	02/11/2018 03:19:48 PM	Other	37.36461935	-121.8483051	15	Sunday
834,059,500	02/11/2018 03:36:57 PM	ALARM, AUDIBLE	37.32965155	-122.0249198	15	Sunday
834,059,497	02/11/2018 03:47:32 PM	VEHICLE STOP	37.39882342	-121.8735733	15	Sunday
834,059,496	02/11/2018 03:49:24 PM	ALARM, AUDIBLE	37.28031734	-121.9886114	15	Sunday
834,059,487	02/11/2018 04:17:56 PM	FIREARMS DISCHARGED	37.21431523	-121.9212214	16	Sunday
834,059,486	02/11/2018 04:20:13 PM	Other	37.30681547	-121.92102	16	Sunday
834,059,485	02/11/2018 04:21:19 PM	FIRE, SPECIFY TYPE	37.16678959	-121.5765623	16	Sunday
834,059,474	02/11/2018 05:00:48 PM	TRESPASSING	37.28603674	-122.0497788	17	Sunday
834,059,457	02/11/2018 06:34:17 PM	VEHICLE STOP	37.35389596	-121.8649024	18	Sunday
834,059,455	02/11/2018 06:37:30 PM	ALARM, AUDIBLE	37.24048554	-122.0087073	18	Sunday
835,795,852	03/02/2018 03:29:15 PM	BURGLARY (460)	37.31101248	-122.0338588	15	Friday
835,795,849	03/02/2018 03:35:11 PM	ALARM, AUDIBLE	37.35243345	-122.0901058	15	Friday
835,795,846	03/02/2018 03:37:59 PM	DISTURBANCE	37.35981393	-122.1050599	15	Friday
835,795,845	03/02/2018 03:43:43 PM	BATTERY	37.32436318	-121.9551975	15	Friday
835,795,834	03/02/2018 04:03:00 PM	WELFARE CHECK	37.31145141	-121.934829	16	Friday
835,811,168	03/02/2018 04:34:42 PM	DISTURBANCE	37.35274134	-121.9635608	16	Friday
835,795,807	03/02/2018 05:20:50 PM	VEHICLE STOP	37.33971545	-121.8863159	17	Friday
835,795,803	03/02/2018 05:31:31 PM	VEHICLE STOP	37.03194143	-121.5801773	17	Friday
835,795,797	03/02/2018 05:44:19 PM	UNKNOWN TYPE 911 CALL	37.09140155	-121.5784969	17	Friday
835,986,650	03/05/2018 12:00:57 AM	VEHICLE STOP	37.35732686	-121.8190637	0	Monday
835,986,648	03/05/2018 12:09:11 AM	VEHICLE STOP	37.32526881	-121.8655833	0	Monday
835,986,646	03/05/2018 12:19:58 AM	PEDESTRIAN STOP	37.36744389	-121.8116714	0	Monday
835,999,400	03/05/2018 12:22:47 AM	PEDESTRIAN STOP	37.33628199	-121.8474498	0	Monday
835,999,399	03/05/2018 12:28:15 AM	VEHICLE STOP	37.02325833	-121.5635075	0	Monday
835,999,387	03/05/2018 04:34:59 AM	ALARM, AUDIBLE	37.2869089	-122.035702	4	Monday
835,999,386	03/05/2018 05:16:24 AM	UNKNOWN TYPE 911 CALL	37.3466146	-121.8674529	5	Monday
836,165,216	03/05/2018 07:33:55 AM	VEHICLE STOP	37.17412966	-121.8228047	7	Monday
836,165,215	03/05/2018 07:48:45 AM	TRAFFIC CONTROL	37.28990045	-122.0249685	7	Monday
836,165,209	03/05/2018 08:16:57 AM	VEHICLE STOP	37.26502691	-122.0310943	8	Monday
836,165,206	03/05/2018 08:34:17 AM	ALARM	37.31250948	-121.998847	8	Monday
836,165,198	03/05/2018 08:48:52 AM	ABANDONED VEHICLE	37.37834036	-121.8187809	8	Monday
836,165,196	03/05/2018 08:53:32 AM	VEHICLE STOP	37.31651027	-122.0546063	8	Monday
836,348,971	03/05/2018 08:56:31 AM	BURGLARY (460)	37.28911632	-121.9997532	8	Monday
836,165,186	03/05/2018 09:35:37 AM	MISDEMEANOR DUI	37.35576368	-121.7974279	9	Monday
835,297,450	02/26/2018 06:25:34 PM	ALARM, AUDIBLE	37.26838088	-122.0329845	18	Monday
835,284,749	02/26/2018 06:31:44 PM	VEHICLE STOP	37.05387574	-121.584434	18	Monday
835,297,447	02/26/2018 06:44:55 PM	DISTURBANCE, FAMILY	37.08371659	-121.6124284	18	Monday
834,831,127	02/21/2018 05:03:57 PM	Other	37.32825464	-121.8422834	17	Wednesday
835,297,435	02/26/2018 07:33:53 PM	Other	37.30391044	-122.0442006	19	Monday
835,297,432	02/26/2018 07:57:35 PM	Other	37.32840208	-122.0636593	19	Monday
835,297,423	02/26/2018 08:39:26 PM	UNKNOWN TYPE 911 CALL	37.36513244	-121.8247419	20	Monday
835,297,419	02/26/2018 08:54:02 PM	VEHICLE STOP	37.32441711	-121.9307443	20	Monday
835,310,363	02/26/2018 09:53:06 PM	UNKNOWN TYPE 911 CALL	37.38943119	-121.8618686	21	Monday
835,310,362	02/26/2018 10:14:52 PM	VEHICLE STOP	37.32649283	-122.0310122	22	Monday
835,310,356	02/26/2018 10:44:03 PM	VEHICLE STOP	37.1654082	-121.9828609	22	Monday
835,310,348	02/26/2018 11:06:16 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32404937	-121.822466	23	Monday
835,310,346	02/26/2018 11:19:02 PM	VEHICLE STOP	37.2933971	-122.0216018	23	Monday
835,310,340	02/26/2018 11:46:33 PM	VEHICLE STOP	37.23247629	-121.9854611	23	Monday
835,320,949	02/27/2018 12:09:17 AM	WELFARE CHECK	37.18421066	-122.0018059	0	Tuesday
835,310,335	02/27/2018 12:10:12 AM	DISTURBANCE, FAMILY	37.30022585	-122.0430242	0	Tuesday
835,310,333	02/27/2018 12:41:00 AM	VEHICLE STOP	37.28804362	-121.98629	0	Tuesday
835,310,327	02/27/2018 01:17:28 AM	ALARM	37.20713543	-121.8320073	1	Tuesday
835,310,325	02/27/2018 01:32:08 AM	DISTURBANCE	37.3449393	-121.8219413	1	Tuesday
835,310,322	02/27/2018 02:06:42 AM	VEHICLE STOP	37.29074044	-121.9303062	2	Tuesday
835,310,321	02/27/2018 02:11:42 AM	ALARM, AUDIBLE	37.25716859	-121.9230665	2	Tuesday
835,320,938	02/27/2018 03:54:08 AM	VEHICLE STOP	37.271181	-121.9463264	3	Tuesday
835,345,852	02/27/2018 07:33:30 AM	ABANDONED VEHICLE	37.27445358	-122.0275751	7	Tuesday
835,345,839	02/27/2018 07:59:02 AM	Other	37.38391454	-122.0189369	7	Tuesday
835,345,836	02/27/2018 08:06:05 AM	PEDESTRIAN STOP	37.3094517	-121.930561	8	Tuesday
835,345,831	02/27/2018 08:15:46 AM	TRAFFIC SITUATION	37.32145602	-122.0378564	8	Tuesday
835,392,875	02/27/2018 08:34:37 AM	DISTURBANCE	37.37233367	-121.8197073	8	Tuesday
835,345,812	02/27/2018 08:59:18 AM	Other	37.35590898	-122.0109351	8	Tuesday
835,345,810	02/27/2018 09:01:23 AM	FLAG DOWN	37.11308099	-121.6412953	9	Tuesday
835,345,804	02/27/2018 09:20:27 AM	UNKNOWN TYPE 911 CALL	37.32831088	-122.0404741	9	Tuesday
835,345,799	02/27/2018 09:29:38 AM	MEET THE CITIZEN	37.25313811	-121.9941182	9	Tuesday
835,392,869	02/27/2018 09:53:57 AM	PEDESTRIAN STOP	37.32455204	-121.9225955	9	Tuesday
835,392,858	02/27/2018 10:23:23 AM	VEHICLE STOP	37.34322061	-121.8830439	10	Tuesday
835,392,845	02/27/2018 10:45:47 AM	ABANDONED VEHICLE	37.04094145	-121.7146854	10	Tuesday
835,392,836	02/27/2018 11:07:17 AM	ABANDONED VEHICLE	37.36782082	-121.8199373	11	Tuesday
835,392,818	02/27/2018 11:35:12 AM	VEHICLE STOP	37.33456924	-121.8901418	11	Tuesday
835,392,815	02/27/2018 11:40:19 AM	ALARM, AUDIBLE	37.24328018	-122.0075611	11	Tuesday
835,392,799	02/27/2018 12:16:06 PM	WELFARE CHECK	37.09769567	-121.6738068	12	Tuesday
835,392,787	02/27/2018 12:39:29 PM	VEHICLE STOP	37.37643681	-121.8940532	12	Tuesday
835,402,460	02/27/2018 01:17:19 PM	Other	37.23290152	-121.8814514	13	Tuesday
835,392,772	02/27/2018 01:25:22 PM	DISTURBANCE, NEIGHBOR	37.23939407	-122.0183392	13	Tuesday
835,402,440	02/27/2018 02:25:45 PM	PEDESTRIAN STOP	37.35897336	-121.814069	14	Tuesday
835,402,437	02/27/2018 02:35:27 PM	DISTURBANCE	37.25265248	-122.0572996	14	Tuesday
835,402,425	02/27/2018 02:58:19 PM	VEHICLE STOP	37.39255236	-121.9749098	14	Tuesday
835,402,418	02/27/2018 03:11:45 PM	VEHICLE STOP	37.3151602	-122.0495229	15	Tuesday
835,402,413	02/27/2018 03:28:11 PM	PARKING VIOLATION	37.32466381	-122.0504078	15	Tuesday
835,402,412	02/27/2018 03:28:39 PM	ASSAULT AND BATTERY	37.15747554	-121.9858611	15	Tuesday
835,402,410	02/27/2018 03:35:07 PM	Other	37.35290724	-121.8119667	15	Tuesday
835,402,403	02/27/2018 03:51:16 PM	Other	37.35107003	-121.8185404	15	Tuesday
835,402,400	02/27/2018 04:05:33 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	36.9720112	-121.4272625	16	Tuesday
835,402,398	02/27/2018 04:11:01 PM	MEET THE CITIZEN	37.32096975	-122.0736498	16	Tuesday
835,402,383	02/27/2018 04:55:44 PM	VEHICLE STOP	37.11177004	-121.6402465	16	Tuesday
835,402,382	02/27/2018 04:57:30 PM	PEDESTRIAN STOP	37.34700911	-121.8666	16	Tuesday
835,402,374	02/27/2018 05:11:05 PM	VEHICLE STOP	37.32957922	-121.9947178	17	Tuesday
835,418,504	02/27/2018 05:12:09 PM	PEDESTRIAN STOP	37.1943987	-121.806408	17	Tuesday
835,402,370	02/27/2018 05:18:59 PM	Other	37.37236983	-121.8560165	17	Tuesday
835,402,361	02/27/2018 05:47:28 PM	Other	37.36676001	-121.8388802	17	Tuesday
835,418,498	02/27/2018 05:54:55 PM	MEET THE CITIZEN	37.27908437	-122.0183201	17	Tuesday
835,402,359	02/27/2018 05:57:09 PM	DISTURBANCE	37.35255659	-121.9521339	17	Tuesday
835,418,497	02/27/2018 05:57:56 PM	VEHICLE STOP	37.38170781	-121.8226954	17	Tuesday
835,418,496	02/27/2018 06:07:21 PM	SEX OFFENSES	37.93316	-122.033462	18	Tuesday
835,418,495	02/27/2018 06:08:27 PM	VEHICLE STOP	37.31110337	-122.0013979	18	Tuesday
835,418,486	02/27/2018 06:25:48 PM	WELFARE CHECK	37.31630336	-122.0233062	18	Tuesday
836,348,966	03/05/2018 09:58:28 AM	ABANDONED VEHICLE	37.05819171	-121.5350102	9	Monday
836,348,960	03/05/2018 10:21:17 AM	VEHICLE STOP	37.08049208	-121.6216021	10	Monday
836,348,950	03/05/2018 10:42:37 AM	PEDESTRIAN STOP	36.99018228	-121.5486584	10	Monday
836,348,929	03/05/2018 11:24:40 AM	VEHICLE STOP	37.12632935	-121.6499011	11	Monday
836,348,927	03/05/2018 11:31:34 AM	VEHICLE STOP	37.31753429	-121.9070892	11	Monday
836,348,924	03/05/2018 11:36:37 AM	BURGLARY (460)	37.39054447	-122.1417298	11	Monday
836,348,923	03/05/2018 11:37:11 AM	VEHICLE STOP	37.11846911	-121.6450473	11	Monday
836,348,918	03/05/2018 11:49:01 AM	NARCOTICS	37.32200802	-122.0095619	11	Monday
836,348,914	03/05/2018 11:55:49 AM	VEHICLE STOP	37.36618568	-121.8234185	11	Monday
836,348,909	03/05/2018 12:02:04 PM	VEHICLE STOP	37.09531744	-121.580679	12	Monday
836,348,898	03/05/2018 12:24:13 PM	VEHICLE STOP	37.16205407	-121.6626325	12	Monday
836,348,887	03/05/2018 12:54:17 PM	VEHICLE STOP	37.15076961	-121.670418	12	Monday
836,348,885	03/05/2018 12:55:55 PM	DISTURBANCE	37.29319076	-122.003548	12	Monday
833,985,014	08/25/2017 02:46:03 PM	Other	37.25376996	-121.8241099	14	Friday
836,348,878	03/05/2018 01:15:32 PM	ABANDONED VEHICLE	37.37568662	-121.8285429	13	Monday
836,348,871	03/05/2018 01:28:59 PM	VEHICLE STOP	37.37115781	-121.8311468	13	Monday
836,348,868	03/05/2018 01:33:49 PM	PEDESTRIAN STOP	37.32426789	-121.89989	13	Monday
836,348,866	03/05/2018 01:38:50 PM	ALARM, AUDIBLE	37.29446542	-122.0380233	13	Monday
836,357,748	03/05/2018 01:48:10 PM	ABANDONED VEHICLE	37.07597224	-121.5762183	13	Monday
836,348,861	03/05/2018 01:56:45 PM	PEDESTRIAN STOP	37.29392026	-122.0333019	13	Monday
836,348,859	03/05/2018 02:02:27 PM	WELFARE CHECK	37.30551475	-121.8438694	14	Monday
836,357,740	03/05/2018 02:34:37 PM	ALARM, AUDIBLE	37.32825886	-122.0221741	14	Monday
836,348,855	03/05/2018 02:37:07 PM	PETTY THEFT	37.42520257	-122.1726633	14	Monday
836,357,736	03/05/2018 02:47:43 PM	VEHICLE STOP	37.30543331	-122.0495275	14	Monday
836,357,728	03/05/2018 03:04:53 PM	SUSPICIOUS PERSON WITH A WEAPON	37.33271197	-122.0200289	15	Monday
836,357,727	03/05/2018 03:10:21 PM	DISTURBANCE	37.27815666	-121.8339941	15	Monday
836,357,723	03/05/2018 03:24:00 PM	ABANDONED VEHICLE	37.23898289	-121.9591025	15	Monday
836,357,721	03/05/2018 03:27:13 PM	DISTURBANCE, FAMILY	37.15763896	-121.6279733	15	Monday
836,357,720	03/05/2018 03:33:01 PM	WELFARE CHECK	37.11998435	-121.5944112	15	Monday
836,357,718	03/05/2018 03:43:36 PM	TRAFFIC HAZARD	37.30080772	-121.8568846	15	Monday
836,357,717	03/05/2018 03:45:02 PM	ALARM, AUDIBLE	37.25177088	-121.9293893	15	Monday
836,357,714	03/05/2018 03:56:15 PM	Other	37.36520384	-122.1364236	15	Monday
836,357,712	03/05/2018 04:02:51 PM	STOLEN VEHICLE	37.43138925	-122.1631574	16	Monday
836,357,702	03/05/2018 04:18:53 PM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.3175243	-122.0091962	16	Monday
833,984,896	08/25/2017 07:15:13 PM	Other	37.31863172	-121.8897078	19	Friday
836,357,693	03/05/2018 04:55:53 PM	BURGLARY (460)	37.3114092	-122.0661581	16	Monday
836,357,689	03/05/2018 05:01:56 PM	DISTURBANCE	37.33355381	-121.885892	17	Monday
836,371,149	03/05/2018 06:34:55 PM	VEHICLE STOP	37.39299484	-121.8422423	18	Monday
838,548,049	03/20/2018 01:18:23 AM	DISTURBANCE, FIGHT	37.32169658	-121.9274593	1	Tuesday
838,562,514	03/20/2018 01:57:09 AM	VEHICLE STOP	37.15076842	-121.6806433	1	Tuesday
838,577,332	03/20/2018 05:55:48 AM	FOUND PROPERTY	37.34424163	-122.0919613	5	Tuesday
838,577,328	03/20/2018 06:56:23 AM	VEHICLE STOP	37.31771668	-121.9326107	6	Tuesday
838,577,324	03/20/2018 07:31:11 AM	VEHICLE STOP	37.31706468	-121.9266142	7	Tuesday
838,577,321	03/20/2018 07:52:21 AM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.32692179	-122.0531031	7	Tuesday
838,577,312	03/20/2018 08:11:43 AM	MALICIOUS MISCHIEF	37.27043082	-122.0226125	8	Tuesday
838,577,303	03/20/2018 08:32:21 AM	VEHICLE STOP	37.31389903	-122.0403834	8	Tuesday
838,577,301	03/20/2018 08:35:10 AM	VEHICLE STOP	37.05047249	-121.5894563	8	Tuesday
834,145,999	02/13/2018 12:18:20 PM	Other	37.23835699	-121.9737597	12	Tuesday
834,938,299	02/23/2018 01:13:51 AM	VEHICLE STOP	37.30403047	-122.0494641	1	Friday
834,953,039	02/23/2018 01:46:56 AM	VEHICLE STOP	37.38315369	-121.8553174	1	Friday
834,953,038	02/23/2018 02:07:42 AM	PEDESTRIAN STOP	37.38668349	-121.85934	2	Friday
834,953,034	02/23/2018 03:01:24 AM	ALARM, AUDIBLE	37.31879081	-122.0174759	3	Friday
835,402,392	02/27/2018 04:25:07 PM	DISTURBANCE, NEIGHBOR	37.35647682	-122.1316903	16	Tuesday
835,402,391	02/27/2018 04:25:21 PM	WELFARE CHECK	37.25358266	-122.0003809	16	Tuesday
835,418,509	02/27/2018 04:33:23 PM	Other	37.3429861	-122.0366138	16	Tuesday
835,402,384	02/27/2018 04:52:38 PM	RECKLESS DRIVING	37.40859857	-122.0687825	16	Tuesday
835,484,007	02/28/2018 11:33:40 AM	DISTURBANCE	37.32519855	-121.7960719	11	Wednesday
836,894,598	03/10/2018 02:31:01 PM	ALARM, AUDIBLE	37.31582353	-122.0729224	14	Saturday
836,894,593	03/10/2018 02:42:20 PM	VEHICLE STOP	37.44438814	-121.8395497	14	Saturday
836,894,591	03/10/2018 02:52:49 PM	ALARM, AUDIBLE	37.32419723	-122.0265282	14	Saturday
836,894,587	03/10/2018 03:09:28 PM	ALARM, AUDIBLE	37.20856478	-122.0147948	15	Saturday
836,894,555	03/10/2018 04:43:39 PM	VEHICLE STOP	37.11487245	-121.6367269	16	Saturday
836,534,311	03/07/2018 06:51:53 PM	TRESPASSING	37.40224674	-122.068649	18	Wednesday
836,534,310	03/07/2018 06:58:20 PM	WELFARE CHECK	37.25567581	-122.0127592	18	Wednesday
836,546,850	03/07/2018 06:59:26 PM	PEDESTRIAN STOP	37.26789833	-121.9525523	18	Wednesday
836,534,309	03/07/2018 07:04:18 PM	TRAFFIC HAZARD	37.2513115	-121.8741634	19	Wednesday
836,534,292	03/07/2018 07:47:42 PM	Other	37.32528776	-121.8696078	19	Wednesday
836,534,291	03/07/2018 07:50:22 PM	VEHICLE STOP	37.23051843	-121.9821588	19	Wednesday
836,534,288	03/07/2018 07:56:06 PM	UNKNOWN TYPE 911 CALL	37.32864838	-122.0583673	19	Wednesday
836,534,283	03/07/2018 08:11:15 PM	DISTURBANCE	37.32508718	-121.9307571	20	Wednesday
836,534,281	03/07/2018 08:14:40 PM	UNKNOWN TYPE 911 CALL	37.11730211	-121.6606006	20	Wednesday
836,534,280	03/07/2018 08:14:57 PM	PEDESTRIAN STOP	37.33212761	-121.9000373	20	Wednesday
836,534,279	03/07/2018 08:19:26 PM	Other	37.27903413	-121.825176	20	Wednesday
836,534,272	03/07/2018 08:40:13 PM	FOOT PATROL	37.31106427	-121.9375039	20	Wednesday
836,534,271	03/07/2018 08:45:59 PM	Other	37.26532059	-121.802045	20	Wednesday
836,534,267	03/07/2018 08:56:02 PM	VEHICLE STOP	37.39236858	-121.9937715	20	Wednesday
836,534,260	03/07/2018 09:15:14 PM	Other	37.28576944	-121.9815008	21	Wednesday
836,534,257	03/07/2018 09:30:39 PM	ALARM, SILENT	37.32018817	-122.0667892	21	Wednesday
836,534,256	03/07/2018 09:31:52 PM	DISTURBANCE, MUSIC	37.39198705	-121.8199514	21	Wednesday
836,546,849	03/07/2018 09:35:29 PM	VEHICLE BURGLARY	37.21842813	-121.9859378	21	Wednesday
836,534,253	03/07/2018 09:38:22 PM	VEHICLE STOP	37.29476296	-121.9387376	21	Wednesday
836,534,252	03/07/2018 09:39:13 PM	Other	37.26478374	-121.8297691	21	Wednesday
836,534,251	03/07/2018 09:53:07 PM	Other	37.32518515	-122.0348032	21	Wednesday
836,546,841	03/07/2018 10:13:09 PM	MISSING PERSON	37.29663004	-122.0390649	22	Wednesday
836,546,836	03/07/2018 10:35:26 PM	VEHICLE STOP	37.35196096	-122.059645	22	Wednesday
836,546,832	03/07/2018 10:56:09 PM	VEHICLE STOP	37.33764479	-122.060619	22	Wednesday
836,546,830	03/07/2018 10:59:15 PM	PEDESTRIAN STOP	37.36419019	-121.8778918	22	Wednesday
836,546,828	03/07/2018 11:05:49 PM	VEHICLE STOP	37.36299735	-121.8900515	23	Wednesday
836,546,827	03/07/2018 11:12:51 PM	VEHICLE STOP	37.24548681	-121.9965766	23	Wednesday
836,546,826	03/07/2018 11:17:02 PM	VEHICLE STOP	37.27111098	-121.9802824	23	Wednesday
836,546,823	03/07/2018 11:29:21 PM	VEHICLE STOP	37.33775511	-122.0450377	23	Wednesday
836,546,815	03/08/2018 12:03:04 AM	PEDESTRIAN STOP	37.02603905	-121.5738921	0	Thursday
836,546,805	03/08/2018 12:33:15 AM	VEHICLE STOP	37.28326572	-122.028202	0	Thursday
836,546,804	03/08/2018 12:35:44 AM	VEHICLE STOP	37.32676436	-121.9141076	0	Thursday
836,546,797	03/08/2018 12:48:26 AM	ABANDONED VEHICLE	36.98450851	-121.5497775	0	Thursday
836,546,795	03/08/2018 12:51:53 AM	DISTURBANCE, WEAPON	37.3760104	-121.7979173	0	Thursday
836,546,793	03/08/2018 01:15:12 AM	VEHICLE STOP	37.35381584	-122.1387204	1	Thursday
836,546,789	03/08/2018 01:33:31 AM	VEHICLE STOP	37.25157238	-121.80775	1	Thursday
836,562,527	03/08/2018 02:06:36 AM	PEDESTRIAN STOP	37.36046438	-121.7768292	2	Thursday
836,562,525	03/08/2018 02:12:37 AM	ALARM, AUDIBLE	37.30359383	-122.049455	2	Thursday
836,562,518	03/08/2018 04:40:19 AM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.36113973	-121.8449045	4	Thursday
835,430,261	02/28/2018 01:15:05 AM	Other	37.30731502	-121.9713368	1	Wednesday
836,574,377	03/08/2018 07:11:53 AM	DISTURBANCE	37.32789931	-121.930811	7	Thursday
836,574,365	03/08/2018 07:50:50 AM	VEHICLE STOP	37.39642905	-121.8450582	7	Thursday
836,574,360	03/08/2018 08:05:17 AM	UNKNOWN TYPE 911 CALL	37.12527913	-121.6857299	8	Thursday
836,574,347	03/08/2018 08:41:19 AM	DISTURBANCE	37.23377002	-121.9776543	8	Thursday
836,574,342	03/08/2018 08:50:19 AM	TRAFFIC HAZARD	37.36307355	-122.1465289	8	Thursday
836,574,339	03/08/2018 08:58:47 AM	ALARM, AUDIBLE	37.28085793	-122.0238904	8	Thursday
836,574,335	03/08/2018 09:04:05 AM	TRAFFIC HAZARD	37.35015655	-121.8727473	9	Thursday
836,574,328	03/08/2018 09:17:54 AM	Other	37.26897634	-122.0258823	9	Thursday
836,574,324	03/08/2018 09:21:31 AM	SEX OFFENSES	37.2742243	-122.0312482	9	Thursday
836,591,358	03/08/2018 10:00:45 AM	BURGLARY (460)	37.29309885	-122.0109035	10	Thursday
836,591,348	03/08/2018 10:35:22 AM	MEET THE CITIZEN	37.28353081	-121.9966161	10	Thursday
836,591,346	03/08/2018 10:39:08 AM	VEHICLE STOP	37.35478541	-121.8166791	10	Thursday
836,591,342	03/08/2018 10:46:53 AM	STOLEN VEHICLE	37.43130131	-122.1839602	10	Thursday
836,591,336	03/08/2018 10:59:50 AM	ABANDONED VEHICLE	37.06501894	-121.5638597	10	Thursday
836,591,334	03/08/2018 11:03:34 AM	BURGLARY (460)	37.3461195	-121.7723869	11	Thursday
836,591,333	03/08/2018 11:06:06 AM	EXPIRED REG, VEHICLE TOWED	37.41831944	-122.1594568	11	Thursday
836,591,321	03/08/2018 11:27:19 AM	VEHICLE STOP	37.316339	-121.9979609	11	Thursday
836,591,316	03/08/2018 11:29:53 AM	ABANDONED VEHICLE	37.25082393	-121.9302302	11	Thursday
836,591,307	03/08/2018 11:53:19 AM	DISTURBANCE	37.18064522	-121.7196978	11	Thursday
836,591,292	03/08/2018 12:17:02 PM	DISTURBANCE	37.21985929	-121.8410949	12	Thursday
836,591,290	03/08/2018 12:19:55 PM	VEHICLE STOP	37.31668489	-122.0682977	12	Thursday
836,591,264	03/08/2018 12:57:55 PM	ALARM, AUDIBLE	37.35256561	-122.0868399	12	Thursday
836,591,256	03/08/2018 01:09:00 PM	DISTURBANCE	37.34701197	-121.831267	13	Thursday
836,610,577	03/08/2018 01:32:15 PM	BURGLARY (460)	37.30884767	-122.044956	13	Thursday
836,591,244	03/08/2018 01:33:00 PM	VEHICLE STOP	37.33245336	-122.0032372	13	Thursday
836,610,575	03/08/2018 01:46:40 PM	MALICIOUS MISCHIEF	37.38144277	-121.894181	13	Thursday
836,591,234	03/08/2018 01:47:02 PM	Other	37.2534175	-121.9086664	13	Thursday
836,591,227	03/08/2018 02:01:37 PM	Other	37.23788674	-121.8451626	14	Thursday
836,610,563	03/08/2018 02:23:50 PM	Other	37.31283667	-121.8297643	14	Thursday
836,610,550	03/08/2018 02:48:17 PM	TRAFFIC HAZARD	37.38632827	-122.1273168	14	Thursday
836,610,540	03/08/2018 03:04:02 PM	UNKNOWN TYPE 911 CALL	37.11806644	-121.5994592	15	Thursday
836,610,532	03/08/2018 03:19:20 PM	ALARM, AUDIBLE	37.37628149	-122.1614827	15	Thursday
835,986,643	03/05/2018 12:54:52 AM	Other	37.30542265	-121.9356761	0	Monday
836,610,526	03/08/2018 03:31:19 PM	ALARM, SILENT	37.32296408	-122.0524362	15	Thursday
836,610,525	03/08/2018 03:32:13 PM	THEFT	37.42913023	-122.168067	15	Thursday
836,610,522	03/08/2018 03:35:37 PM	VEHICLE STOP	37.36297757	-121.8859217	15	Thursday
836,610,519	03/08/2018 03:37:35 PM	ALARM, AUDIBLE	37.27809929	-121.9884985	15	Thursday
836,610,516	03/08/2018 03:44:00 PM	Other	37.3204778	-121.8785304	15	Thursday
836,610,512	03/08/2018 03:49:33 PM	SEX OFFENSES	37.42364154	-121.9648133	15	Thursday
